posting_id,posting_date,role,experience_years,company_type,city,education_tier,skills_count,has_genai_llm_skills,has_mlops_skills,has_cloud_skills,remote_friendly,salary_lpa
JP108049,2026-07-01,DevOps Engineer,4.6,FAANG/MNC,Bangalore,Tier-2 Engineering College,9,1,1,0,0,107.3
JP100608,2026-07-01,AI/ML Engineer,3.4,FAANG/MNC,Pune,Tier-2 Engineering College,6,0,1,1,1,101.4
JP111309,2026-07-01,AI/ML Engineer,2.6,Product (Indian),Hyderabad,Other,6,0,0,0,0,28.1
JP111310,2026-07-01,Product Manager,4.9,IT Services,Pune,Tier-2 Engineering College,11,1,0,0,1,29.2
JP101704,2026-07-01,Software Engineer,12.6,IT Services,Pune,Premier (IIT/NIT/IIIT),14,0,0,1,0,29.0
JP100250,2026-07-01,Product Manager,9.0,Startup,Remote/Tier-2,Other,10,1,1,0,1,47.3
JP108518,2026-07-01,Data Scientist,2.6,FAANG/MNC,Pune,Premier (IIT/NIT/IIIT),8,1,0,0,0,115.1
JP108047,2026-07-01,Data Scientist,6.3,Startup,Chennai,Tier-2 Engineering College,7,1,0,1,0,39.0
JP107666,2026-07-01,DevOps Engineer,5.8,IT Services,Pune,Other,13,1,0,0,1,23.2
JP100790,2026-07-01,Mobile Developer,7.3,Startup,Remote/Tier-2,Tier-2 Engineering College,11,1,0,1,1,31.0
JP107157,2026-07-01,DevOps Engineer,2.1,IT Services,Remote/Tier-2,Other,8,1,1,0,1,19.1
JP102118,2026-07-01,Data Scientist,1.9,Startup,Mumbai,Tier-2 Engineering College,12,1,1,0,0,34.1
JP103912,2026-07-01,Mobile Developer,1.9,IT Services,Delhi NCR,Premier (IIT/NIT/IIIT),7,1,0,1,0,22.3
JP106587,2026-07-01,Software Engineer,2.2,Product (Indian),Delhi NCR,Tier-2 Engineering College,8,0,0,1,0,28.6
JP103862,2026-07-01,Mobile Developer,6.2,IT Services,Pune,Other,8,0,0,0,0,13.4
JP103835,2026-07-01,Software Engineer,1.3,Product (Indian),Pune,Other,12,1,0,1,0,24.0
JP103828,2026-07-01,DevOps Engineer,7.6,FAANG/MNC,Hyderabad,Tier-2 Engineering College,9,1,0,1,0,95.2
JP106597,2026-07-01,AI/ML Engineer,3.0,Startup,Chennai,Premier (IIT/NIT/IIIT),4,1,0,0,0,51.5
JP103827,2026-07-01,Software Engineer,5.2,Startup,Mumbai,Tier-2 Engineering College,7,1,0,1,0,28.1
JP103810,2026-07-01,AI/ML Engineer,4.5,Startup,Chennai,Tier-2 Engineering College,13,1,0,1,0,40.5
JP110492,2026-07-01,Mobile Developer,9.8,Startup,Mumbai,Premier (IIT/NIT/IIIT),13,1,0,1,0,50.0
JP106627,2026-07-01,AI/ML Engineer,7.9,IT Services,Chennai,Premier (IIT/NIT/IIIT),14,1,0,1,0,28.6
JP103794,2026-07-01,AI/ML Engineer,0.7,Product (Indian),Bangalore,Tier-2 Engineering College,8,0,0,1,0,27.4
JP103781,2026-07-01,Mobile Developer,1.3,IT Services,Mumbai,Tier-2 Engineering College,11,1,0,0,0,9.9
JP106660,2026-07-01,Software Engineer,3.1,IT Services,Hyderabad,Tier-2 Engineering College,12,0,0,1,1,18.4
JP106663,2026-07-01,Software Engineer,7.8,IT Services,Bangalore,Tier-2 Engineering College,14,0,0,0,1,23.4
JP110522,2026-07-01,Mobile Developer,3.4,Startup,Chennai,Premier (IIT/NIT/IIIT),10,0,0,0,0,15.2
JP103753,2026-07-01,Product Manager,3.1,IT Services,Delhi NCR,Tier-2 Engineering College,9,1,0,1,1,25.5
JP103750,2026-07-01,Data Scientist,2.1,Startup,Bangalore,Premier (IIT/NIT/IIIT),10,1,0,1,1,45.4
JP103749,2026-07-01,Software Engineer,6.9,Product (Indian),Bangalore,Other,5,1,0,1,0,50.3
JP103748,2026-07-01,Data Scientist,3.9,FAANG/MNC,Bangalore,Tier-2 Engineering College,6,0,0,0,1,63.7
JP103747,2026-07-01,Product Manager,2.7,IT Services,Mumbai,Tier-2 Engineering College,7,1,0,1,0,33.3
JP103738,2026-07-01,Mobile Developer,4.0,Startup,Pune,Tier-2 Engineering College,9,1,0,0,0,34.8
JP103735,2026-07-01,Data Scientist,2.9,FAANG/MNC,Chennai,Other,11,1,0,0,1,58.6
JP103731,2026-07-01,Software Engineer,4.8,Product (Indian),Chennai,Tier-2 Engineering College,16,1,0,1,1,38.5
JP106689,2026-07-01,AI/ML Engineer,2.7,IT Services,Chennai,Other,15,1,1,0,0,17.8
JP110548,2026-07-01,Software Engineer,3.2,Startup,Remote/Tier-2,Premier (IIT/NIT/IIIT),10,1,0,0,1,29.4
JP106582,2026-07-01,Software Engineer,3.5,IT Services,Chennai,Tier-2 Engineering College,7,1,0,0,0,17.9
JP103692,2026-07-01,AI/ML Engineer,0.9,IT Services,Hyderabad,Other,12,1,0,1,0,19.3
JP106581,2026-07-01,Product Manager,7.0,IT Services,Hyderabad,Tier-2 Engineering College,14,0,0,1,0,33.7
JP103946,2026-07-01,Mobile Developer,2.0,Product (Indian),Hyderabad,Premier (IIT/NIT/IIIT),9,1,0,0,0,38.2
JP104215,2026-07-01,Product Manager,9.3,Product (Indian),Pune,Other,4,1,0,0,0,73.0
JP104209,2026-07-01,DevOps Engineer,3.5,Startup,Hyderabad,Other,10,1,1,1,0,46.5
JP106402,2026-07-01,Mobile Developer,3.4,IT Services,Remote/Tier-2,Tier-2 Engineering College,4,0,0,1,1,12.6
JP109518,2026-07-01,Data Scientist,4.8,IT Services,Bangalore,Tier-2 Engineering College,13,0,1,1,1,29.0
JP104162,2026-07-01,Software Engineer,3.3,FAANG/MNC,Remote/Tier-2,Other,10,0,0,1,1,39.5
JP106428,2026-07-01,AI/ML Engineer,3.5,Product (Indian),Chennai,Other,9,1,1,0,0,55.6
JP104118,2026-07-01,Data Scientist,4.3,Product (Indian),Bangalore,Tier-2 Engineering College,7,1,1,0,0,59.3
JP104117,2026-07-01,AI/ML Engineer,11.0,IT Services,Bangalore,Tier-2 Engineering College,6,1,0,0,0,54.8
JP106457,2026-07-01,Software Engineer,2.9,IT Services,Hyderabad,Tier-2 Engineering College,4,0,0,1,0,17.8
JP110380,2026-07-01,Software Engineer,0.9,Product (Indian),Mumbai,Tier-2 Engineering College,11,0,0,0,0,22.8
JP106467,2026-07-01,Software Engineer,5.2,IT Services,Delhi NCR,Other,6,0,0,0,1,18.8
JP104078,2026-07-01,Data Scientist,5.4,IT Services,Hyderabad,Tier-2 Engineering College,7,1,1,1,0,30.9
JP104040,2026-07-01,AI/ML Engineer,5.2,Startup,Delhi NCR,Other,6,0,0,1,1,36.4
JP106512,2026-07-01,AI/ML Engineer,2.2,IT Services,Mumbai,Tier-2 Engineering College,15,1,0,0,0,24.5
JP106518,2026-07-01,Software Engineer,1.2,IT Services,Remote/Tier-2,Other,6,0,0,1,1,8.5
JP109488,2026-07-01,Software Engineer,9.9,Product (Indian),Chennai,Premier (IIT/NIT/IIIT),4,1,0,0,0,56.4
JP110412,2026-07-01,Data Scientist,7.1,IT Services,Remote/Tier-2,Tier-2 Engineering College,9,0,0,0,1,14.8
JP103998,2026-07-01,Software Engineer,6.8,Startup,Bangalore,Other,14,0,1,1,0,33.9
JP103987,2026-07-01,Software Engineer,7.2,Startup,Pune,Other,9,0,0,0,0,26.1
JP103977,2026-07-01,DevOps Engineer,2.6,Startup,Bangalore,Premier (IIT/NIT/IIIT),9,1,1,1,0,52.3
JP106548,2026-07-01,Product Manager,1.5,IT Services,Delhi NCR,Tier-2 Engineering College,5,1,0,0,1,24.1
JP103963,2026-07-01,DevOps Engineer,5.5,IT Services,Mumbai,Other,9,1,1,1,0,26.2
JP103958,2026-07-01,Software Engineer,7.2,Product (Indian),Hyderabad,Premier (IIT/NIT/IIIT),13,1,0,0,0,69.4
JP110438,2026-07-01,Product Manager,4.4,Product (Indian),Pune,Tier-2 Engineering College,13,1,0,0,1,67.2
JP103951,2026-07-01,Software Engineer,11.2,Startup,Chennai,Tier-2 Engineering College,11,1,0,0,0,44.4
JP106577,2026-07-01,Product Manager,3.2,Startup,Mumbai,Tier-2 Engineering College,13,0,0,1,0,32.5
JP109528,2026-07-01,Software Engineer,4.2,IT Services,Delhi NCR,Tier-2 Engineering College,8,1,0,0,0,19.9
JP103682,2026-07-01,AI/ML Engineer,0.8,Startup,Pune,Other,17,1,1,1,0,28.4
JP103672,2026-07-01,Mobile Developer,10.2,IT Services,Pune,Tier-2 Engineering College,15,1,0,0,0,26.1
JP103346,2026-07-01,Data Scientist,8.1,IT Services,Delhi NCR,Tier-2 Engineering College,5,1,0,0,0,31.4
JP103339,2026-07-01,Software Engineer,8.6,Startup,Bangalore,Other,6,1,0,0,0,47.4
JP109347,2026-07-01,Mobile Developer,3.6,Product (Indian),Mumbai,Tier-2 Engineering College,6,0,0,1,0,33.5
JP103303,2026-07-01,Data Scientist,2.2,Startup,Bangalore,Tier-2 Engineering College,13,1,1,0,0,41.0
JP106909,2026-07-01,Mobile Developer,6.2,FAANG/MNC,Bangalore,Premier (IIT/NIT/IIIT),12,0,0,0,1,83.7
JP103293,2026-07-01,AI/ML Engineer,2.6,IT Services,Pune,Premier (IIT/NIT/IIIT),5,1,0,0,0,33.9
JP106926,2026-07-01,DevOps Engineer,4.6,Product (Indian),Chennai,Premier (IIT/NIT/IIIT),4,0,0,0,0,33.5
JP106932,2026-07-01,Software Engineer,5.5,IT Services,Remote/Tier-2,Tier-2 Engineering College,7,0,0,0,1,14.9
JP103278,2026-07-01,Mobile Developer,2.3,IT Services,Chennai,Tier-2 Engineering College,7,1,0,1,0,19.7
JP110720,2026-07-01,Data Scientist,1.7,Product (Indian),Bangalore,Other,15,1,0,1,0,35.1
JP106942,2026-07-01,Software Engineer,8.6,Startup,Remote/Tier-2,Other,4,1,0,0,1,34.0
JP103250,2026-07-01,DevOps Engineer,5.3,IT Services,Hyderabad,Tier-2 Engineering College,6,1,1,0,1,47.5
JP103249,2026-07-01,Data Scientist,4.6,Product (Indian),Pune,Tier-2 Engineering College,15,1,0,0,0,45.2
JP103247,2026-07-01,Product Manager,5.8,IT Services,Delhi NCR,Other,13,1,0,0,0,26.6
JP103233,2026-07-01,Software Engineer,3.0,Startup,Remote/Tier-2,Tier-2 Engineering College,16,1,0,1,1,18.8
JP106945,2026-07-01,AI/ML Engineer,4.6,Product (Indian),Mumbai,Other,11,1,0,0,0,34.3
JP110733,2026-07-01,AI/ML Engineer,5.1,FAANG/MNC,Delhi NCR,Premier (IIT/NIT/IIIT),16,1,0,1,0,160.0
JP103226,2026-07-01,Software Engineer,3.5,FAANG/MNC,Delhi NCR,Other,8,0,0,1,0,43.3
JP106949,2026-07-01,AI/ML Engineer,4.0,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,12,1,0,0,1,36.1
JP103202,2026-07-01,Mobile Developer,4.5,IT Services,Mumbai,Other,13,1,0,1,0,22.0
JP110751,2026-07-01,Mobile Developer,7.4,Startup,Delhi NCR,Tier-2 Engineering College,10,1,1,0,1,36.8
JP107000,2026-07-01,Mobile Developer,8.0,Product (Indian),Bangalore,Tier-2 Engineering College,4,0,0,0,0,50.9
JP103173,2026-07-01,AI/ML Engineer,5.4,IT Services,Hyderabad,Tier-2 Engineering College,11,0,0,1,0,25.7
JP109311,2026-07-01,Data Scientist,2.2,Startup,Mumbai,Tier-2 Engineering College,6,1,1,1,0,42.5
JP103154,2026-07-01,Software Engineer,7.1,Product (Indian),Bangalore,Tier-2 Engineering College,8,1,0,1,0,54.2
JP110660,2026-07-01,Data Scientist,8.7,FAANG/MNC,Mumbai,Tier-2 Engineering College,15,1,0,0,0,143.1
JP103675,2026-07-01,Software Engineer,4.1,Startup,Chennai,Premier (IIT/NIT/IIIT),11,0,0,0,0,26.1
JP110652,2026-07-01,Product Manager,5.3,IT Services,Bangalore,Tier-2 Engineering College,10,0,1,1,0,43.2
JP106824,2026-07-01,Data Scientist,4.6,Product (Indian),Hyderabad,Tier-2 Engineering College,6,1,0,0,0,45.2
JP106738,2026-07-01,AI/ML Engineer,2.2,IT Services,Remote/Tier-2,Other,8,0,0,0,1,10.2
JP103659,2026-07-01,Software Engineer,7.0,Product (Indian),Hyderabad,Premier (IIT/NIT/IIIT),13,0,0,1,0,56.1
JP103652,2026-07-01,Software Engineer,1.9,IT Services,Hyderabad,Premier (IIT/NIT/IIIT),4,1,0,0,0,22.4
JP106744,2026-07-01,DevOps Engineer,3.9,Startup,Remote/Tier-2,Tier-2 Engineering College,8,1,1,1,1,39.0
JP103615,2026-07-01,Software Engineer,3.6,IT Services,Hyderabad,Tier-2 Engineering College,16,1,0,1,0,23.4
JP103612,2026-07-01,Data Scientist,3.4,IT Services,Bangalore,Premier (IIT/NIT/IIIT),15,1,0,1,0,37.1
JP103608,2026-07-01,AI/ML Engineer,7.8,Product (Indian),Hyderabad,Tier-2 Engineering College,6,1,1,1,0,104.6
JP106749,2026-07-01,Product Manager,5.3,IT Services,Remote/Tier-2,Tier-2 Engineering College,15,0,0,1,1,23.0
JP103594,2026-07-01,Data Scientist,2.5,IT Services,Remote/Tier-2,Tier-2 Engineering College,10,1,0,0,1,14.1
JP110588,2026-07-01,Software Engineer,4.4,Startup,Chennai,Other,9,0,0,0,0,17.1
JP110596,2026-07-01,DevOps Engineer,1.2,IT Services,Hyderabad,Tier-2 Engineering College,4,0,0,0,0,12.0
JP103550,2026-07-01,Data Scientist,5.5,IT Services,Bangalore,Tier-2 Engineering College,13,1,0,1,0,36.4
JP103549,2026-07-01,Product Manager,4.6,Startup,Mumbai,Other,13,1,0,0,0,54.0
JP106768,2026-07-01,Data Scientist,2.0,Product (Indian),Chennai,Premier (IIT/NIT/IIIT),6,1,0,1,0,48.4
JP103544,2026-07-01,Mobile Developer,0.9,Product (Indian),Bangalore,Other,12,1,0,0,0,23.0
JP103535,2026-07-01,AI/ML Engineer,10.1,Product (Indian),Delhi NCR,Other,14,1,0,1,0,56.1
JP106791,2026-07-01,DevOps Engineer,11.1,IT Services,Mumbai,Other,10,1,0,1,0,20.9
JP103514,2026-07-01,Mobile Developer,4.3,Startup,Pune,Tier-2 Engineering College,13,1,0,1,1,35.5
JP103505,2026-07-01,DevOps Engineer,13.1,FAANG/MNC,Pune,Tier-2 Engineering College,4,0,0,1,0,103.2
JP103500,2026-07-01,Software Engineer,4.3,Product (Indian),Mumbai,Tier-2 Engineering College,12,0,0,0,1,30.8
JP106810,2026-07-01,Product Manager,4.6,IT Services,Chennai,Tier-2 Engineering College,9,0,0,1,0,27.2
JP103471,2026-07-01,Product Manager,0.3,Startup,Bangalore,Tier-2 Engineering College,6,1,0,1,0,35.1
JP110636,2026-07-01,AI/ML Engineer,5.3,Product (Indian),Bangalore,Other,5,1,0,0,0,52.5
JP103464,2026-07-01,Product Manager,1.2,Product (Indian),Pune,Tier-2 Engineering College,12,1,1,0,0,48.4
JP110640,2026-07-01,Software Engineer,2.9,IT Services,Hyderabad,Other,9,0,0,1,0,12.9
JP110646,2026-07-01,DevOps Engineer,10.4,IT Services,Hyderabad,Tier-2 Engineering College,13,1,1,1,0,38.9
JP104222,2026-07-01,DevOps Engineer,0.4,IT Services,Remote/Tier-2,Tier-2 Engineering College,14,1,0,1,1,11.2
JP106391,2026-07-01,Mobile Developer,13.2,Product (Indian),Delhi NCR,Other,11,0,0,0,0,31.4
JP106379,2026-07-01,Software Engineer,8.1,IT Services,Delhi NCR,Premier (IIT/NIT/IIIT),5,1,0,1,0,42.4
JP109940,2026-07-01,Software Engineer,5.4,IT Services,Chennai,Other,4,1,0,0,0,15.5
JP109748,2026-07-01,Software Engineer,10.7,IT Services,Hyderabad,Premier (IIT/NIT/IIIT),7,0,0,1,0,31.3
JP105222,2026-07-01,Product Manager,7.6,Product (Indian),Hyderabad,Premier (IIT/NIT/IIIT),12,0,0,1,1,67.9
JP105741,2026-07-01,Product Manager,3.7,IT Services,Mumbai,Tier-2 Engineering College,13,1,0,1,0,34.3
JP105173,2026-07-01,Software Engineer,6.0,IT Services,Mumbai,Tier-2 Engineering College,3,0,0,0,0,24.3
JP105796,2026-07-01,DevOps Engineer,7.0,IT Services,Bangalore,Tier-2 Engineering College,14,1,0,0,1,35.1
JP105104,2026-07-01,AI/ML Engineer,3.0,Product (Indian),Bangalore,Tier-2 Engineering College,6,1,0,0,1,66.2
JP105103,2026-07-01,DevOps Engineer,3.8,IT Services,Bangalore,Tier-2 Engineering College,8,1,1,0,1,24.4
JP105823,2026-07-01,AI/ML Engineer,11.0,IT Services,Pune,Other,6,1,1,0,0,43.4
JP105836,2026-07-01,Software Engineer,5.8,IT Services,Mumbai,Tier-2 Engineering College,5,0,0,0,0,24.8
JP105058,2026-07-01,Software Engineer,3.0,Product (Indian),Mumbai,Other,14,1,0,0,0,33.5
JP105021,2026-07-01,Data Scientist,4.4,IT Services,Bangalore,Tier-2 Engineering College,8,0,1,1,0,26.7
JP109699,2026-07-01,DevOps Engineer,5.2,Product (Indian),Bangalore,Tier-2 Engineering College,5,0,0,1,0,59.8
JP110026,2026-07-01,Software Engineer,7.5,Product (Indian),Bangalore,Premier (IIT/NIT/IIIT),5,1,0,1,1,86.8
JP105004,2026-07-01,Data Scientist,4.0,Product (Indian),Mumbai,Premier (IIT/NIT/IIIT),6,0,0,1,0,56.6
JP105897,2026-07-01,AI/ML Engineer,4.7,Product (Indian),Bangalore,Premier (IIT/NIT/IIIT),8,1,1,0,0,77.7
JP104998,2026-07-01,Software Engineer,3.3,IT Services,Chennai,Other,15,0,1,0,0,15.3
JP105914,2026-07-01,Software Engineer,5.4,FAANG/MNC,Chennai,Tier-2 Engineering College,15,1,1,0,0,119.9
JP104981,2026-07-01,AI/ML Engineer,2.4,Product (Indian),Hyderabad,Tier-2 Engineering College,5,1,0,0,0,49.2
JP105936,2026-07-01,DevOps Engineer,4.7,Startup,Delhi NCR,Premier (IIT/NIT/IIIT),14,1,0,0,0,46.6
JP104940,2026-07-01,Software Engineer,8.1,IT Services,Delhi NCR,Premier (IIT/NIT/IIIT),10,0,0,0,1,25.1
JP104927,2026-07-01,Data Scientist,4.2,IT Services,Bangalore,Other,4,1,0,0,0,26.0
JP105991,2026-07-01,DevOps Engineer,2.3,IT Services,Bangalore,Tier-2 Engineering College,7,1,1,0,0,31.1
JP104864,2026-07-01,AI/ML Engineer,9.7,Product (Indian),Delhi NCR,Tier-2 Engineering College,5,1,0,1,0,81.5
JP104850,2026-07-01,Software Engineer,1.3,FAANG/MNC,Pune,Tier-2 Engineering College,10,1,0,0,1,59.1
JP105259,2026-07-01,AI/ML Engineer,5.0,IT Services,Mumbai,Tier-2 Engineering College,13,1,1,0,0,31.0
JP106013,2026-07-01,Data Scientist,7.8,Product (Indian),Bangalore,Premier (IIT/NIT/IIIT),9,1,1,1,0,123.3
JP105273,2026-07-01,DevOps Engineer,3.2,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,8,0,0,0,1,22.9
JP109927,2026-07-01,Software Engineer,4.3,IT Services,Bangalore,Tier-2 Engineering College,13,1,0,1,0,32.5
JP109809,2026-07-01,Software Engineer,3.2,Product (Indian),Bangalore,Tier-2 Engineering College,4,1,0,0,0,50.9
JP105567,2026-07-01,Data Scientist,1.9,IT Services,Mumbai,Tier-2 Engineering College,13,0,1,0,0,20.5
JP105570,2026-07-01,Software Engineer,4.8,Product (Indian),Remote/Tier-2,Other,14,1,0,1,1,28.0
JP105501,2026-07-01,AI/ML Engineer,3.9,Product (Indian),Hyderabad,Premier (IIT/NIT/IIIT),6,1,0,1,1,72.3
JP109799,2026-07-01,Mobile Developer,3.5,Product (Indian),Bangalore,Other,5,1,0,1,0,28.3
JP109795,2026-07-01,AI/ML Engineer,7.8,IT Services,Bangalore,Tier-2 Engineering College,8,0,0,1,0,42.6
JP105398,2026-07-01,Data Scientist,3.5,IT Services,Bangalore,Premier (IIT/NIT/IIIT),12,1,0,0,0,35.0
JP105372,2026-07-01,Product Manager,8.2,FAANG/MNC,Chennai,Tier-2 Engineering College,5,1,0,0,0,120.1
JP105360,2026-07-01,Product Manager,3.0,IT Services,Bangalore,Other,8,1,0,0,0,32.6
JP105356,2026-07-01,Mobile Developer,0.5,Product (Indian),Pune,Premier (IIT/NIT/IIIT),5,0,0,0,0,18.0
JP105608,2026-07-01,DevOps Engineer,3.9,Product (Indian),Bangalore,Tier-2 Engineering College,8,0,1,0,0,37.9
JP105350,2026-07-01,Software Engineer,1.7,IT Services,Bangalore,Premier (IIT/NIT/IIIT),4,1,0,0,1,25.7
JP105338,2026-07-01,DevOps Engineer,4.3,Startup,Bangalore,Tier-2 Engineering College,16,1,0,1,0,42.1
JP105336,2026-07-01,Software Engineer,2.6,IT Services,Pune,Tier-2 Engineering College,8,1,0,1,0,22.7
JP105331,2026-07-01,AI/ML Engineer,7.7,Startup,Mumbai,Tier-2 Engineering College,9,1,0,0,1,48.4
JP109900,2026-07-01,Data Scientist,3.1,Startup,Chennai,Premier (IIT/NIT/IIIT),14,1,0,1,1,40.5
JP109902,2026-07-01,Data Scientist,2.9,Startup,Chennai,Premier (IIT/NIT/IIIT),12,1,0,1,0,34.8
JP109905,2026-07-01,AI/ML Engineer,4.1,IT Services,Bangalore,Tier-2 Engineering College,14,1,1,0,0,38.1
JP109908,2026-07-01,Product Manager,5.2,FAANG/MNC,Pune,Other,6,1,0,0,0,127.1
JP109910,2026-07-01,AI/ML Engineer,5.6,Product (Indian),Bangalore,Tier-2 Engineering College,4,0,1,0,1,49.2
JP105669,2026-07-01,AI/ML Engineer,3.5,Startup,Chennai,Other,8,1,1,1,0,38.7
JP105678,2026-07-01,Data Scientist,6.4,IT Services,Mumbai,Tier-2 Engineering College,14,1,0,1,1,34.8
JP105299,2026-07-01,Software Engineer,5.4,IT Services,Bangalore,Other,10,0,0,1,0,23.5
JP105291,2026-07-01,Data Scientist,11.4,IT Services,Hyderabad,Other,16,1,0,1,0,32.5
JP105289,2026-07-01,Software Engineer,11.6,Product (Indian),Pune,Tier-2 Engineering College,9,1,0,0,1,57.4
JP105275,2026-07-01,Software Engineer,0.5,IT Services,Bangalore,Tier-2 Engineering College,5,0,0,0,0,10.6
JP110096,2026-07-01,AI/ML Engineer,5.5,Product (Indian),Pune,Tier-2 Engineering College,8,0,0,0,0,36.4
JP104826,2026-07-01,Mobile Developer,0.6,Product (Indian),Chennai,Tier-2 Engineering College,5,0,0,0,0,16.3
JP106019,2026-07-01,Data Scientist,9.3,IT Services,Bangalore,Other,12,1,0,1,0,35.9
JP109592,2026-07-01,Software Engineer,1.3,Product (Indian),Chennai,Other,4,0,0,0,0,15.5
JP110232,2026-07-01,Data Scientist,1.8,Product (Indian),Delhi NCR,Tier-2 Engineering College,9,0,1,1,0,37.7
JP110243,2026-07-01,DevOps Engineer,13.0,Startup,Delhi NCR,Tier-2 Engineering College,8,1,0,0,0,62.1
JP104481,2026-07-01,Software Engineer,2.0,IT Services,Bangalore,Tier-2 Engineering College,4,1,0,0,0,28.0
JP104479,2026-07-01,AI/ML Engineer,0.4,Product (Indian),Delhi NCR,Other,13,1,1,1,1,34.6
JP104476,2026-07-01,Data Scientist,5.9,Startup,Mumbai,Premier (IIT/NIT/IIIT),11,1,0,0,0,63.6
JP106244,2026-07-01,Product Manager,8.4,Startup,Mumbai,Premier (IIT/NIT/IIIT),15,1,0,0,1,75.1
JP106246,2026-07-01,Data Scientist,4.6,Startup,Chennai,Tier-2 Engineering College,5,1,0,0,0,39.9
JP110257,2026-07-01,DevOps Engineer,3.5,Product (Indian),Mumbai,Tier-2 Engineering College,8,1,0,0,1,35.0
JP104449,2026-07-01,DevOps Engineer,4.7,IT Services,Mumbai,Premier (IIT/NIT/IIIT),16,1,0,1,1,37.8
JP104448,2026-07-01,AI/ML Engineer,7.1,IT Services,Mumbai,Other,6,1,0,0,0,34.9
JP106278,2026-07-01,Data Scientist,4.6,IT Services,Pune,Other,5,1,0,0,1,17.9
JP104391,2026-07-01,Software Engineer,5.4,Startup,Bangalore,Tier-2 Engineering College,9,0,0,0,0,32.1
JP106290,2026-07-01,DevOps Engineer,4.6,IT Services,Bangalore,Tier-2 Engineering College,8,0,1,1,0,24.3
JP110295,2026-07-01,Software Engineer,9.5,Startup,Chennai,Tier-2 Engineering College,13,0,1,1,1,43.6
JP106330,2026-07-01,Mobile Developer,1.9,Startup,Delhi NCR,Other,15,1,0,0,0,27.9
JP104348,2026-07-01,Product Manager,4.0,Product (Indian),Delhi NCR,Tier-2 Engineering College,8,1,0,1,0,62.9
JP104341,2026-07-01,Mobile Developer,9.8,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,9,1,0,0,1,29.5
JP104320,2026-07-01,DevOps Engineer,6.8,IT Services,Bangalore,Other,9,1,0,0,1,28.3
JP106359,2026-07-01,Software Engineer,4.2,Product (Indian),Chennai,Other,8,1,0,1,0,33.3
JP110315,2026-07-01,Product Manager,11.1,Product (Indian),Hyderabad,Tier-2 Engineering College,8,0,0,1,0,78.2
JP106369,2026-07-01,Data Scientist,7.3,Product (Indian),Pune,Tier-2 Engineering College,8,1,0,1,0,60.5
JP109540,2026-07-01,Software Engineer,1.5,IT Services,Bangalore,Other,8,0,1,1,1,17.0
JP106376,2026-07-01,Product Manager,4.3,FAANG/MNC,Chennai,Tier-2 Engineering College,11,1,0,1,1,84.2
JP110327,2026-07-01,Product Manager,2.5,Product (Indian),Bangalore,Premier (IIT/NIT/IIIT),14,0,0,1,1,59.3
JP104535,2026-07-01,Mobile Developer,5.6,Product (Indian),Hyderabad,Other,17,1,1,1,1,57.9
JP104541,2026-07-01,Data Scientist,2.1,Startup,Mumbai,Other,15,1,0,0,0,24.7
JP104549,2026-07-01,Data Scientist,3.7,Startup,Pune,Tier-2 Engineering College,6,1,0,1,0,41.7
JP104556,2026-07-01,Software Engineer,3.0,Product (Indian),Pune,Premier (IIT/NIT/IIIT),16,1,0,1,0,34.2
JP106028,2026-07-01,Product Manager,4.4,IT Services,Hyderabad,Tier-2 Engineering College,8,1,0,0,0,32.3
JP104821,2026-07-01,Software Engineer,6.9,Startup,Delhi NCR,Other,4,0,0,0,0,29.3
JP104815,2026-07-01,DevOps Engineer,2.6,IT Services,Delhi NCR,Premier (IIT/NIT/IIIT),6,1,1,0,0,36.3
JP104790,2026-07-01,Software Engineer,7.2,Product (Indian),Bangalore,Other,10,1,0,1,0,47.0
JP106066,2026-07-01,Software Engineer,1.8,IT Services,Mumbai,Other,9,1,0,0,0,17.4
JP110124,2026-07-01,AI/ML Engineer,9.2,Product (Indian),Chennai,Tier-2 Engineering College,7,1,1,0,0,98.0
JP104773,2026-07-01,Mobile Developer,3.8,Product (Indian),Chennai,Other,15,1,0,0,0,23.4
JP110128,2026-07-01,Software Engineer,7.7,IT Services,Remote/Tier-2,Tier-2 Engineering College,10,1,0,1,1,17.4
JP104758,2026-07-01,Data Scientist,0.9,IT Services,Remote/Tier-2,Tier-2 Engineering College,4,1,0,0,1,10.8
JP110140,2026-07-01,AI/ML Engineer,1.5,Product (Indian),Remote/Tier-2,Premier (IIT/NIT/IIIT),4,1,0,0,1,34.7
JP106081,2026-07-01,DevOps Engineer,2.7,FAANG/MNC,Mumbai,Tier-2 Engineering College,15,1,0,0,1,64.1
JP110158,2026-07-01,DevOps Engineer,6.6,IT Services,Bangalore,Other,13,1,0,0,0,37.1
JP103148,2026-07-01,Mobile Developer,2.8,IT Services,Remote/Tier-2,Tier-2 Engineering College,3,0,0,0,1,9.8
JP110161,2026-07-01,Software Engineer,1.7,IT Services,Chennai,Premier (IIT/NIT/IIIT),13,1,0,0,0,17.2
JP104703,2026-07-01,Software Engineer,10.3,IT Services,Bangalore,Tier-2 Engineering College,12,1,0,0,0,35.5
JP104696,2026-07-01,Product Manager,4.3,Product (Indian),Bangalore,Tier-2 Engineering College,11,1,0,0,0,64.7
